,index,avg,name
6459,2012-01,205098.3373,VT
6460,2012-02,204926.4118,VT
6461,2012-03,204643.4667,VT
6462,2012-04,204504.8667,VT
6463,2012-05,204251.9333,VT
6464,2012-06,203973.6314,VT
6465,2012-07,203688.1569,VT
6466,2012-08,203567.0824,VT
6467,2012-09,203534.898,VT
6468,2012-10,202991.6719,VT
6469,2012-11,202819.918,VT
6470,2012-12,202871.1641,VT
6471,2013-01,203227.0117,VT
6472,2013-02,203588.125,VT
6473,2013-03,203896.8516,VT
6474,2013-04,203807.1914,VT
6475,2013-05,203531.543,VT
6476,2013-06,203255.9727,VT
6477,2013-07,203025.8477,VT
6478,2013-08,202950.9297,VT
6479,2013-09,202770.9805,VT
6480,2013-10,202663.0469,VT
6481,2013-11,202683.7969,VT
6482,2013-12,202748.6992,VT
6483,2014-01,202764.5914,VT
6484,2014-02,202747.214,VT
6485,2014-03,202618.9572,VT
6486,2014-04,202623.9416,VT
6487,2014-05,202619.4475,VT
6488,2014-06,202765.7938,VT
6489,2014-07,202795.9222,VT
6490,2014-08,202848.6615,VT
6491,2014-09,202868.2879,VT
6492,2014-10,203033.7276,VT
6493,2014-11,203231.2296,VT
6494,2014-12,203531.4825,VT
6495,2015-01,203692.8093,VT
6496,2015-02,203980.6498,VT
6497,2015-03,204269.8016,VT
6498,2015-04,204439.3735,VT
6499,2015-05,204532.5681,VT
6500,2015-06,204530.5058,VT
6501,2015-07,204553.0078,VT
6502,2015-08,204430.3113,VT
6503,2015-09,204076.821,VT
6504,2015-10,203965.5058,VT
6505,2015-11,203942.035,VT
6506,2015-12,203905.5798,VT
6507,2016-01,204004.8444,VT
6508,2016-02,204577.9728,VT
6509,2016-03,205573.3191,VT
6510,2016-04,206315.6498,VT
6511,2016-05,206621.6576,VT
6512,2016-06,206940.7821,VT
6513,2016-07,207260.5798,VT
6514,2016-08,207486.284,VT
6515,2016-09,207475.323,VT
6516,2016-10,207512.4047,VT
6517,2016-11,207590.9767,VT
6518,2016-12,207859.463,VT
6519,2017-01,207420.9151,VT
6520,2017-02,207639.9691,VT
6521,2017-03,208010.2973,VT
6522,2017-04,208614.0077,VT
6523,2017-05,209310.2664,VT
6524,2017-06,209881.7645,VT
6525,2017-07,210415.6641,VT
6526,2017-08,211122.61,VT
6527,2017-09,211916.6178,VT
6528,2017-10,212854.695,VT
6529,2017-11,213598.4633,VT
6530,2017-12,214409.2471,VT
6531,2018-01,215228.3475,VT
6532,2018-02,216108.0116,VT
6533,2018-03,217130.6602,VT
6534,2018-04,218055.1544,VT
6535,2018-05,218895.7027,VT
6536,2018-06,219494.8571,VT
6537,2018-07,220361.4363,VT
6538,2018-08,221206.8996,VT
6539,2018-09,221802.0154,VT
6540,2018-10,221950.3012,VT
6541,2018-11,221948.2471,VT
6542,2018-12,222083.2587,VT
6543,2019-01,222219.973,VT
6544,2019-02,222721.3822,VT
6545,2019-03,223271.9112,VT
6546,2019-04,224233.861,VT
6547,2019-05,225334.3938,VT
6548,2019-06,226637.7645,VT
6549,2019-07,227814.5367,VT
6550,2019-08,228860.7336,VT
6551,2019-09,229713.7645,VT
6552,2019-10,230073.9035,VT
6553,2019-11,230227.9575,VT
6554,2019-12,230618.6062,VT
6555,1996-04,91410.66667,ID
6556,1996-05,91448.08333,ID
6557,1996-06,91542.75,ID
6558,1996-07,91579.08333,ID
6559,1996-08,91633.25,ID
6560,1996-09,91753.83333,ID
6561,1996-10,91680.83333,ID
6562,1996-11,91565.08333,ID
6563,1996-12,91565.83333,ID
6564,1997-01,125727.08,ID
6565,1997-02,134266.4286,ID
6566,1997-03,133698.2069,ID
6567,1997-04,133771.6207,ID
6568,1997-05,133890.4483,ID
6569,1997-06,134363.5862,ID
6570,1997-07,135258.6897,ID
6571,1997-08,135950.6897,ID
6572,1997-09,136664.7586,ID
6573,1997-10,137285.6207,ID
6574,1997-11,138128.5172,ID
6575,1997-12,138611.0345,ID
6576,1998-01,138877.1724,ID
6577,1998-02,138663.1379,ID
6578,1998-03,138606.4483,ID
6579,1998-04,138418.5862,ID
6580,1998-05,138292.2759,ID
6581,1998-06,138019.5862,ID
6582,1998-07,137852.8966,ID
6583,1998-08,137683,ID
6584,1998-09,137784.6897,ID
6585,1998-10,138115.0345,ID
6586,1998-11,138841.5172,ID
6587,1998-12,139502.8966,ID
6588,1999-01,140023.2759,ID
6589,1999-02,140606.7241,ID
6590,1999-03,141106.5517,ID
6591,1999-04,141508.6897,ID
6592,1999-05,141371.4828,ID
6593,1999-06,141020.7241,ID
6594,1999-07,140607.5862,ID
6595,1999-08,140527.1667,ID
6596,1999-09,140546.8333,ID
6597,1999-10,140894.6,ID
6598,1999-11,141422.6,ID
6599,1999-12,142148.4333,ID
6600,2000-01,142759.5667,ID
6601,2000-02,142923.9333,ID
6602,2000-03,142980.3667,ID
6603,2000-04,143047,ID
6604,2000-05,143632.0667,ID
6605,2000-06,144231.2,ID
6606,2000-07,144853.2333,ID
6607,2000-08,145463.6,ID
6608,2000-09,144362.2581,ID
6609,2000-10,144854.2903,ID
6610,2000-11,145485.4194,ID
6611,2000-12,146235.9032,ID
6612,2001-01,147323.0968,ID
6613,2001-02,147852.8387,ID
6614,2001-03,148476.6129,ID
6615,2001-04,148735.3548,ID
6616,2001-05,141418.2821,ID
6617,2001-06,141560.1026,ID
6618,2001-07,134409.4255,ID
6619,2001-08,133516.25,ID
6620,2001-09,133984.8333,ID
6621,2001-10,134576.9583,ID
6622,2001-11,134895.25,ID
6623,2001-12,135266.4375,ID
6624,2002-01,135474.125,ID
6625,2002-02,135713.9583,ID
6626,2002-03,135716.7292,ID
6627,2002-04,135604.5833,ID
6628,2002-05,135559.1458,ID
6629,2002-06,135410.9608,ID
6630,2002-07,135562.5686,ID
6631,2002-08,135852.9608,ID
6632,2002-09,136180.6471,ID
6633,2002-10,136719.7451,ID
6634,2002-11,138964.6316,ID
6635,2002-12,139514.0526,ID
6636,2003-01,137701.95,ID
6637,2003-02,137996.0333,ID
6638,2003-03,138069.5833,ID
6639,2003-04,138506.1,ID
6640,2003-05,138933.25,ID
6641,2003-06,139286.15,ID
6642,2003-07,146883.6143,ID
6643,2003-08,147089.7286,ID
6644,2003-09,146871.9437,ID
6645,2003-10,147435.7606,ID
6646,2003-11,147949.0845,ID
6647,2003-12,148601.1831,ID
6648,2004-01,149176,ID
6649,2004-02,149882.6479,ID
6650,2004-03,150514.7606,ID
6651,2004-04,151247.6197,ID
6652,2004-05,152238.6197,ID
6653,2004-06,153297.7606,ID
6654,2004-07,154470.7887,ID
6655,2004-08,155355.5493,ID
6656,2004-09,156328.0423,ID
6657,2004-10,157415.8732,ID
6658,2004-11,158755.493,ID
6659,2004-12,160102.8732,ID
6660,2005-01,158956.0658,ID
6661,2005-02,182718.8791,ID
6662,2005-03,185286.4608,ID
6663,2005-04,181720.0574,ID
6664,2005-05,177101.4779,ID
6665,2005-06,175156.5235,ID
6666,2005-07,173052.9464,ID
6667,2005-08,176410.9,ID
6668,2005-09,177561.0216,ID
6669,2005-10,179028.9048,ID
6670,2005-11,181112.3386,ID
6671,2005-12,182037.4583,ID
6672,2006-01,183866.5544,ID
6673,2006-02,185736.6995,ID
6674,2006-03,187899.2435,ID
6675,2006-04,190072.1917,ID
6676,2006-05,191954.5959,ID
6677,2006-06,193666.3368,ID
6678,2006-07,195019.5025,ID
6679,2006-08,196554.9146,ID
6680,2006-09,197898.425,ID
6681,2006-10,199508.44,ID
6682,2006-11,200834.02,ID
6683,2006-12,201779.8358,ID
6684,2007-01,202409.5792,ID
6685,2007-02,202575.1238,ID
6686,2007-03,202567.1584,ID
6687,2007-04,202449.5149,ID
6688,2007-05,203442.7438,ID
6689,2007-06,203145.6029,ID
6690,2007-07,203309.549,ID
6691,2007-08,203562.5931,ID
6692,2007-09,203812.2647,ID
6693,2007-10,203921.8775,ID
6694,2007-11,204010.7304,ID
6695,2007-12,204237.0539,ID
6696,2008-01,202123.9442,ID
6697,2008-02,202502.8233,ID
6698,2008-03,202399.6744,ID
6699,2008-04,201833.986,ID
6700,2008-05,200488.1163,ID
6701,2008-06,199246.8651,ID
6702,2008-07,198192.3796,ID
6703,2008-08,196478.7248,ID
6704,2008-09,195447.2018,ID
6705,2008-10,194528.7364,ID
6706,2008-11,193593.8773,ID
6707,2008-12,192504.4318,ID
6708,2009-01,191413.4636,ID
6709,2009-02,190072.2273,ID
6710,2009-03,188799.1591,ID
6711,2009-04,187178.1773,ID
6712,2009-05,185066.9864,ID
6713,2009-06,183156.181,ID
6714,2009-07,181332.3122,ID
6715,2009-08,179568.1312,ID
6716,2009-09,178132.1622,ID
6717,2009-10,176562.7207,ID
6718,2009-11,173587.3465,ID
6719,2009-12,172508.7588,ID
6720,2010-01,170435.3362,ID
6721,2010-02,169562.7957,ID
6722,2010-03,168628.6638,ID
6723,2010-04,167915.0511,ID
6724,2010-05,167077.9745,ID
6725,2010-06,165813.4979,ID
6726,2010-07,164459.1574,ID
6727,2010-08,163107.8638,ID
6728,2010-09,161742.2128,ID
6729,2010-10,160474.8298,ID
6730,2010-11,159305.4958,ID
6731,2010-12,157660.5781,ID
6732,2011-01,154247.3673,ID
6733,2011-02,152528.9675,ID
6734,2011-03,151499.5325,ID
6735,2011-04,150297.7683,ID
6736,2011-05,149603.2236,ID
6737,2011-06,149220.4878,ID
6738,2011-07,149203.4512,ID
6739,2011-08,149193.6545,ID
6740,2011-09,149379.502,ID
6741,2011-10,149645.3684,ID
6742,2011-11,149850.9109,ID
6743,2011-12,149898.0931,ID
6744,2012-01,149853.5927,ID
6745,2012-02,150067.2339,ID
6746,2012-03,150447.9798,ID
6747,2012-04,150947.6774,ID
6748,2012-05,151465.25,ID
6749,2012-06,152122.0444,ID
6750,2012-07,153081.1371,ID
6751,2012-08,154037.3065,ID
6752,2012-09,154994.2742,ID
6753,2012-10,155800.5444,ID
6754,2012-11,156634.2339,ID
6755,2012-12,157516.0887,ID
6756,2013-01,158378.1532,ID
6757,2013-02,159220.75,ID
6758,2013-03,160085.0241,ID
6759,2013-04,161115.7671,ID
6760,2013-05,162164.5341,ID
6761,2013-06,163185.4739,ID
6762,2013-07,164214.0924,ID
6763,2013-08,165153.0562,ID
6764,2013-09,166014.7912,ID
6765,2013-10,166757.7711,ID
6766,2013-11,167403.2851,ID
6767,2013-12,167953.2329,ID
6768,2014-01,168167.528,ID
6769,2014-02,168930.452,ID
6770,2014-03,169618.6574,ID
6771,2014-04,170516.5219,ID
6772,2014-05,171398.8645,ID
6773,2014-06,172142.4821,ID
6774,2014-07,172631.2629,ID
6775,2014-08,172801.1992,ID
6776,2014-09,173041.1952,ID
6777,2014-10,172908.7976,ID
6778,2014-11,173454.6468,ID
6779,2014-12,174091.1865,ID
6780,2015-01,174518.498,ID
6781,2015-02,175362.3529,ID
6782,2015-03,176323.0471,ID
6783,2015-04,177463.0353,ID
6784,2015-05,178401.3086,ID
6785,2015-06,179525.6445,ID
6786,2015-07,180673.6563,ID
6787,2015-08,181699.3555,ID
6788,2015-09,182615.918,ID
6789,2015-10,183243.207,ID
6790,2015-11,183941.7656,ID
6791,2015-12,184651.0469,ID
6792,2016-01,185539.7471,ID
6793,2016-02,186525.1362,ID
6794,2016-03,187746.2646,ID
6795,2016-04,189630.9884,ID
6796,2016-05,190561.8687,ID
6797,2016-06,191776.4633,ID
6798,2016-07,192909.556,ID
6799,2016-08,193844.4324,ID
6800,2016-09,194788.3514,ID
6801,2016-10,195913.6795,ID
6802,2016-11,196816.1231,ID
6803,2016-12,198232.7423,ID
6804,2017-01,199034.5534,ID
6805,2017-02,200283.6641,ID
6806,2017-03,201322.6145,ID
6807,2017-04,202790.0038,ID
6808,2017-05,204303.038,ID
6809,2017-06,205966.27,ID
6810,2017-07,207420.5932,ID
6811,2017-08,208790.2966,ID
6812,2017-09,210385.0913,ID
6813,2017-10,211947.1445,ID
6814,2017-11,213687.0456,ID
6815,2017-12,215586.9544,ID
6816,2018-01,217698.8479,ID
6817,2018-02,219867.6654,ID
6818,2018-03,221729.6882,ID
6819,2018-04,223810.0989,ID
6820,2018-05,225880.6274,ID
6821,2018-06,228346.8213,ID
6822,2018-07,230507.8555,ID
6823,2018-08,232373.4221,ID
6824,2018-09,233890.0418,ID
6825,2018-10,235598.2852,ID
6826,2018-11,237618.1027,ID
6827,2018-12,239420.5019,ID
6828,2019-01,241237.8175,ID
6829,2019-02,243031.9848,ID
6830,2019-03,245061.5589,ID
6831,2019-04,247070.6122,ID
6832,2019-05,248914.3308,ID
6833,2019-06,250468.076,ID
6834,2019-07,251829.1825,ID
6835,2019-08,253254.5361,ID
6836,2019-09,254835.8289,ID
6837,2019-10,255803.2015,ID
6838,2019-11,256695.384,ID
6839,2019-12,257505.9316,ID
6840,1996-04,158389.7449,CO
6841,1996-05,159137.5986,CO
6842,1996-06,159784.7313,CO
6843,1996-07,160244.1492,CO
6844,1996-08,161080.4475,CO
6845,1996-09,162048.5864,CO
6846,1996-10,162901.6237,CO
6847,1996-11,163736.0915,CO
6848,1996-12,164450.8034,CO
6849,1997-01,165189.8136,CO
6850,1997-02,165742.2407,CO
6851,1997-03,166372.3017,CO
6852,1997-04,166807.3851,CO
6853,1997-05,167572.1115,CO
6854,1997-06,168314.7973,CO
6855,1997-07,169098.4257,CO
6856,1997-08,169925.0304,CO
6857,1997-09,170806.8108,CO
6858,1997-10,171709.8885,CO
6859,1997-11,172938.9057,CO
6860,1997-12,173865.3131,CO
6861,1998-01,174729.9966,CO
6862,1998-02,175114.4732,CO
6863,1998-03,175393.1533,CO
6864,1998-04,175849.6711,CO
6865,1998-05,176068.2252,CO
6866,1998-06,176970.6921,CO
6867,1998-07,176954.0557,CO
6868,1998-08,178311.777,CO
6869,1998-09,179321.5359,CO
6870,1998-10,180602.1242,CO
6871,1998-11,181648.3922,CO
6872,1998-12,182790.6601,CO
6873,1999-01,191951.3452,CO
6874,1999-02,193451.3097,CO
6875,1999-03,194282.3419,CO
6876,1999-04,196126.1429,CO
6877,1999-05,198720.2767,CO
6878,1999-06,200227.5531,CO
6879,1999-07,202471.0719,CO
6880,1999-08,203550.8199,CO
6881,1999-09,205276.4136,CO
6882,1999-10,206109.0338,CO
6883,1999-11,206446.9058,CO
6884,1999-12,208219.0669,CO
6885,2000-01,209557.0967,CO
6886,2000-02,211367.5076,CO
6887,2000-03,212863.7251,CO
6888,2000-04,214591.9698,CO
6889,2000-05,216297.9879,CO
6890,2000-06,218557.2931,CO
6891,2000-07,220695.6042,CO
6892,2000-08,223068.7492,CO
6893,2000-09,224891.018,CO
6894,2000-10,227029.3273,CO
6895,2000-11,229222.3063,CO
6896,2000-12,230697.9491,CO
6897,2001-01,232992.0599,CO
6898,2001-02,234825.4162,CO
6899,2001-03,237916.4776,CO
6900,2001-04,238675.1869,CO
6901,2001-05,239872.3765,CO
6902,2001-06,241057.6882,CO
6903,2001-07,242314.6824,CO
6904,2001-08,243501.5618,CO
6905,2001-09,244819.3088,CO
6906,2001-10,245625.0176,CO
6907,2001-11,246760.6745,CO
6908,2001-12,247668.8211,CO
6909,2002-01,248297.5044,CO
6910,2002-02,248829.6443,CO
6911,2002-03,249056.1512,CO
6912,2002-04,249793.6029,CO
6913,2002-05,250072.8092,CO
6914,2002-06,250720.5954,CO
6915,2002-07,251456.3382,CO
6916,2002-08,251951.2688,CO
6917,2002-09,252673.7601,CO
6918,2002-10,253974.0029,CO
6919,2002-11,254702.2565,CO
6920,2002-12,254948.7291,CO
6921,2003-01,255207.3066,CO
6922,2003-02,255412.3524,CO
6923,2003-03,255826.7192,CO
6924,2003-04,256148.6332,CO
6925,2003-05,255991.6514,CO
6926,2003-06,255915.2678,CO
6927,2003-07,256258.3818,CO
6928,2003-08,256823.2678,CO
6929,2003-09,257347.3419,CO
6930,2003-10,257065.2338,CO
6931,2003-11,257633.3146,CO
6932,2003-12,258248.0112,CO
6933,2004-01,259095.9637,CO
6934,2004-02,259642.095,CO
6935,2004-03,260187.1508,CO
6936,2004-04,260769.3464,CO
6937,2004-05,261550.6676,CO
6938,2004-06,262346.2284,CO
6939,2004-07,263134.5444,CO
6940,2004-08,264164.0306,CO
6941,2004-09,265047.9,CO
6942,2004-10,266048.5778,CO
6943,2004-11,266909.1972,CO
6944,2004-12,267741.9111,CO
6945,2005-01,268445.1071,CO
6946,2005-02,268190.4309,CO
6947,2005-03,266295.4947,CO
6948,2005-04,263183.814,CO
6949,2005-05,263467.2596,CO
6950,2005-06,264095.1924,CO
6951,2005-07,264292.0327,CO
6952,2005-08,265417.3534,CO
6953,2005-09,265006.5161,CO
6954,2005-10,264878.7241,CO
6955,2005-11,265598.9631,CO
6956,2005-12,266538.1351,CO
6957,2006-01,267442.9091,CO
6958,2006-02,268081.172,CO
6959,2006-03,268631.3015,CO
6960,2006-04,269319.5368,CO
6961,2006-05,269867.8875,CO
6962,2006-06,270819.4963,CO
6963,2006-07,271288.8049,CO
6964,2006-08,272292.4793,CO
6965,2006-09,272882.8544,CO
6966,2006-10,273043.4504,CO
6967,2006-11,273347.23,CO
6968,2006-12,273699.1404,CO
6969,2007-01,273964.0702,CO
6970,2007-02,274169.5496,CO
6971,2007-03,274479.3245,CO
6972,2007-04,274952.3341,CO
6973,2007-05,275672.0896,CO
6974,2007-06,276458.3608,CO
6975,2007-07,277188.8378,CO
6976,2007-08,277837.414,CO
6977,2007-09,277350.5976,CO
6978,2007-10,277626.988,CO
6979,2007-11,277834.3717,CO
6980,2007-12,276953.1579,CO
6981,2008-01,273462.5415,CO
6982,2008-02,272884.3111,CO
6983,2008-03,272297.2304,CO
6984,2008-04,271930.1774,CO
6985,2008-05,271506.6889,CO
6986,2008-06,271133.6959,CO
6987,2008-07,270616.3802,CO
6988,2008-08,270077.8134,CO
6989,2008-09,269588.9931,CO
6990,2008-10,269069.9032,CO
6991,2008-11,268454.8272,CO
6992,2008-12,267655.0207,CO
6993,2009-01,266826.7225,CO
6994,2009-02,265420.2746,CO
6995,2009-03,264568.4554,CO
6996,2009-04,263824.7254,CO
6997,2009-05,263332.1487,CO
6998,2009-06,262912.1144,CO
6999,2009-07,262297.4828,CO
7000,2009-08,261300.7511,CO
7001,2009-09,260176.758,CO
7002,2009-10,259416.6941,CO
7003,2009-11,259069.1416,CO
7004,2009-12,258142.6409,CO
7005,2010-01,258330.8318,CO
7006,2010-02,258402.7568,CO
7007,2010-03,258435.2432,CO
7008,2010-04,257930.9273,CO
7009,2010-05,257182.4295,CO
7010,2010-06,255607.3741,CO
7011,2010-07,254063.991,CO
7012,2010-08,252959.767,CO
7013,2010-09,251925.9412,CO
7014,2010-10,251007.4231,CO
7015,2010-11,249767.4153,CO
7016,2010-12,248457.2455,CO
7017,2011-01,247079.6067,CO
7018,2011-02,245905.7933,CO
7019,2011-03,244783.1031,CO
7020,2011-04,243991.6345,CO
7021,2011-05,243142.5897,CO
7022,2011-06,242350.2578,CO
7023,2011-07,241553.6457,CO
7024,2011-08,241193.639,CO
7025,2011-09,239373.3614,CO
7026,2011-10,239404.6208,CO
7027,2011-11,239469.5676,CO
7028,2011-12,238769.468,CO
7029,2012-01,239188.9007,CO
7030,2012-02,239716.0639,CO
7031,2012-03,240182.0242,CO
7032,2012-04,240804.1189,CO
7033,2012-05,241442.9581,CO
7034,2012-06,242380.0749,CO
7035,2012-07,243355.174,CO
7036,2012-08,244312.6894,CO
7037,2012-09,245422.3018,CO
7038,2012-10,246529.967,CO
7039,2012-11,247666.8304,CO
7040,2012-12,248710.3568,CO
7041,2013-01,250318.7934,CO
7042,2013-02,250427.155,CO
7043,2013-03,251955.6507,CO
7044,2013-04,253407.9148,CO
7045,2013-05,255353.3565,CO
7046,2013-06,256756.5076,CO
7047,2013-07,258025.9806,CO
7048,2013-08,259461.7532,CO
7049,2013-09,261091.3991,CO
7050,2013-10,262564.7961,CO
7051,2013-11,263956.1094,CO
7052,2013-12,265611.9893,CO
7053,2014-01,266973.2291,CO
7054,2014-02,268775.5567,CO
7055,2014-03,270585.1692,CO
7056,2014-04,272315.6552,CO
7057,2014-05,274218.0428,CO
7058,2014-06,276013.2955,CO
7059,2014-07,276681.5821,CO
7060,2014-08,277297.7915,CO
7061,2014-09,278398.9468,CO
7062,2014-10,279976.4246,CO
7063,2014-11,282041.8429,CO
7064,2014-12,284347.6943,CO
7065,2015-01,284935.7775,CO
7066,2015-02,287582.3909,CO
7067,2015-03,289938.2759,CO
7068,2015-04,292442.0207,CO
7069,2015-05,294756.7407,CO
7070,2015-06,296855.294,CO
7071,2015-07,299125.7723,CO
7072,2015-08,301409.2298,CO
7073,2015-09,303759.942,CO
7074,2015-10,305332.6095,CO
7075,2015-11,306607.0617,CO
7076,2015-12,308513.7798,CO
7077,2016-01,310196.3101,CO
7078,2016-02,312169.3799,CO
7079,2016-03,314194.5749,CO
7080,2016-04,316348.9302,CO
7081,2016-05,317864.0061,CO
7082,2016-06,319559.8504,CO
7083,2016-07,321112.2869,CO
7084,2016-08,322631.0943,CO
7085,2016-09,324163.957,CO
7086,2016-10,325702.9898,CO
7087,2016-11,327497.7131,CO
7088,2016-12,329405.0389,CO
7089,2017-01,331309.8955,CO
7090,2017-02,333497.457,CO
7091,2017-03,335109.3089,CO
7092,2017-04,337358.748,CO
7093,2017-05,338888.5254,CO
7094,2017-06,340199.6065,CO
7095,2017-07,340921.5547,CO
7096,2017-08,342284.1842,CO
7097,2017-09,343814.4575,CO
7098,2017-10,345458.415,CO
7099,2017-11,347349.0485,CO
7100,2017-12,349741.7758,CO
7101,2018-01,352047.0626,CO
7102,2018-02,354554.4626,CO
7103,2018-03,356981.1495,CO
7104,2018-04,359745.099,CO
7105,2018-05,362120.0727,CO
7106,2018-06,364016.4283,CO
7107,2018-07,365636.2747,CO
7108,2018-08,367205.5616,CO
7109,2018-09,368924.2141,CO
7110,2018-10,370613.8343,CO
7111,2018-11,372401.0242,CO
7112,2018-12,373905.103,CO
7113,2019-01,375257.8323,CO
7114,2019-02,376787.2323,CO
7115,2019-03,378285.4869,CO
7116,2019-04,379666.0162,CO
7117,2019-05,380291.2343,CO
7118,2019-06,380834.7152,CO
7119,2019-07,381171.8303,CO
7120,2019-08,381880.5919,CO
7121,2019-09,382710.9475,CO
7122,2019-10,383503.3616,CO
7123,2019-11,383602.4303,CO
7124,2019-12,383902.5737,CO
7125,1996-04,,WY
7126,1996-05,,WY
7127,1996-06,,WY
7128,1996-07,,WY
7129,1996-08,,WY
7130,1996-09,,WY
7131,1996-10,,WY
7132,1996-11,,WY
7133,1996-12,,WY
7134,1997-01,,WY
7135,1997-02,,WY
7136,1997-03,,WY
7137,1997-04,,WY
7138,1997-05,,WY
7139,1997-06,,WY
7140,1997-07,,WY
7141,1997-08,,WY
7142,1997-09,,WY
7143,1997-10,,WY
7144,1997-11,,WY
7145,1997-12,,WY
7146,1998-01,,WY
7147,1998-02,,WY
7148,1998-03,,WY
7149,1998-04,139395.6667,WY
7150,1998-05,129083.875,WY
7151,1998-06,129449.8,WY
7152,1998-07,130330.1,WY
7153,1998-08,130619.8,WY
7154,1998-09,130934.7,WY
7155,1998-10,130641.7,WY
7156,1998-11,130406,WY
7157,1998-12,130326.7,WY
7158,1999-01,130154.1,WY
7159,1999-02,129985.3,WY
7160,1999-03,130372.9,WY
7161,1999-04,131007.2,WY
7162,1999-05,131450.9,WY
7163,1999-06,131976.9,WY
7164,1999-07,132305.7,WY
7165,1999-08,132669.3,WY
7166,1999-09,132603.3,WY
7167,1999-10,132408.9,WY
7168,1999-11,132573.9,WY
7169,1999-12,132826.5,WY
7170,2000-01,133583.9,WY
7171,2000-02,134057,WY
7172,2000-03,134638.1,WY
7173,2000-04,135237.6,WY
7174,2000-05,136167.5,WY
7175,2000-06,137143.7,WY
7176,2000-07,137763,WY
7177,2000-08,138714.9,WY
7178,2000-09,139589.2,WY
7179,2000-10,140634.8,WY
7180,2000-11,141241.1,WY
7181,2000-12,141659.8,WY
7182,2001-01,141984.5,WY
7183,2001-02,142506.7,WY
7184,2001-03,143343.6,WY
7185,2001-04,144358.1,WY
7186,2001-05,145266.1,WY
7187,2001-06,146148.1,WY
7188,2001-07,147077.6,WY
7189,2001-08,147673.4,WY
7190,2001-09,148015.1,WY
7191,2001-10,148295.4,WY
7192,2001-11,149166,WY
7193,2001-12,150395.6,WY
7194,2002-01,151444.4,WY
7195,2002-02,151902.2,WY
7196,2002-03,152446.8,WY
7197,2002-04,153155.8,WY
7198,2002-05,152486.8,WY
7199,2002-06,151492.8,WY
7200,2002-07,150197.3,WY
7201,2002-08,150524.5,WY
7202,2002-09,151201.6,WY
7203,2002-10,151812.2,WY
7204,2002-11,152394.4,WY
7205,2002-12,152660.6,WY
7206,2003-01,153509.3,WY
7207,2003-02,154169.7,WY
7208,2003-03,154835.8,WY
7209,2003-04,155344.1,WY
7210,2003-05,155892.4,WY
7211,2003-06,156704.1,WY
7212,2003-07,157479.8,WY
7213,2003-08,158516.3,WY
7214,2003-09,158881,WY
7215,2003-10,158884.9,WY
7216,2003-11,159117.4,WY
7217,2003-12,159528.7,WY
7218,2004-01,160193.2,WY
7219,2004-02,161051.6,WY
7220,2004-03,161737.6,WY
7221,2004-04,162460.2,WY
7222,2004-05,163092.4,WY
7223,2004-06,164522.1,WY
7224,2004-07,166006.4,WY
7225,2004-08,167139,WY
7226,2004-09,167851.8,WY
7227,2004-10,168234.1,WY
7228,2004-11,169363.3,WY
7229,2004-12,170644.6,WY
7230,2005-01,172338.5,WY
7231,2005-02,177065.0714,WY
7232,2005-03,171631,WY
7233,2005-04,159725.9302,WY
7234,2005-05,168049.8085,WY
7235,2005-06,191821.9444,WY
7236,2005-07,180867.1515,WY
7237,2005-08,182519.0149,WY
7238,2005-09,184436.0882,WY
7239,2005-10,186948.0882,WY
7240,2005-11,185233.0556,WY
7241,2005-12,186373.9211,WY
7242,2006-01,187791.1299,WY
7243,2006-02,189283.1688,WY
7244,2006-03,190966.987,WY
7245,2006-04,193436.5244,WY
7246,2006-05,195328.4337,WY
7247,2006-06,197467.1325,WY
7248,2006-07,214650.4405,WY
7249,2006-08,216471.7619,WY
7250,2006-09,217053.8372,WY
7251,2006-10,218926.1379,WY
7252,2006-11,221043.931,WY
7253,2006-12,222985.931,WY
7254,2007-01,224591.7816,WY
7255,2007-02,226266.3103,WY
7256,2007-03,227312.2273,WY
7257,2007-04,229755.3258,WY
7258,2007-05,230579.9775,WY
7259,2007-06,231558.2135,WY
7260,2007-07,232043.7416,WY
7261,2007-08,232975.1011,WY
7262,2007-09,233502.764,WY
7263,2007-10,233891.9775,WY
7264,2007-11,234284.2809,WY
7265,2007-12,236559.6739,WY
7266,2008-01,222566.5887,WY
7267,2008-02,221455.056,WY
7268,2008-03,221809.136,WY
7269,2008-04,222041.576,WY
7270,2008-05,226905.7143,WY
7271,2008-06,227202.4375,WY
7272,2008-07,226207.5736,WY
7273,2008-08,226130.5969,WY
7274,2008-09,225920.2868,WY
7275,2008-10,225939.1163,WY
7276,2008-11,225774.093,WY
7277,2008-12,225800.3643,WY
7278,2009-01,224643.8473,WY
7279,2009-02,224216.0534,WY
7280,2009-03,223504.8168,WY
7281,2009-04,222744.1527,WY
7282,2009-05,221610.8333,WY
7283,2009-06,220195.9925,WY
7284,2009-07,218948.9179,WY
7285,2009-08,218556.0368,WY
7286,2009-09,217537.7574,WY
7287,2009-10,216157.781,WY
7288,2009-11,218203.2246,WY
7289,2009-12,218145.5507,WY
7290,2010-01,216573.741,WY
7291,2010-02,216402.1511,WY
7292,2010-03,216024.4245,WY
7293,2010-04,216128.6331,WY
7294,2010-05,216272.777,WY
7295,2010-06,216273.1151,WY
7296,2010-07,216140.9568,WY
7297,2010-08,215832.4317,WY
7298,2010-09,215496.5324,WY
7299,2010-10,214957.8129,WY
